comercializadora;tarifa_acceso;tarifa_comercial;rango;mantenimiento;comision_variable;comision_fija;canal_preferente;canal;comercial_i;jefe_equipo_i;comercial_ii;jefe_equipo_ii;comercial_iii;jefe_equipo_iii
PLENITUDE;6.1TD;ENERGY+ GREEN;Cons. 300.000 - 400.000 kW;;;6.426,00 €;5.462,10 €;5.140,80 €;4.626,72 €;514,08 €;4.112,64 €;1.028,16 €;2.570,40 €;2.570,40 €
PLENITUDE;6.1TD;ENERGY+ GREEN;Cons. 400.000 - 500.000 kW;;;7.686,00 €;6.533,10 €;6.148,80 €;5.533,92 €;614,88 €;4.919,04 €;1.229,76 €;3.074,40 €;3.074,40 €
PLENITUDE;6.1TD;ENERGY+ GREEN;Cons. 500.000 - 700.000 kW;;;10.206,00 €;8.675,10 €;8.164,80 €;7.348,32 €;816,48 €;6.531,84 €;1.632,96 €;4.082,40 €;4.082,40 €
PLENITUDE;6.1TD;ENERGY+ GREEN;Cons. 700.000 - 1.200.000 kW;;;15.246,00 €;12.959,10 €;12.196,80 €;10.977,12 €;1.219,68 €;9.757,44 €;2.439,36 €;6.098,40 €;6.098,40 €
PLENITUDE;6.1TD;ENERGY+ GREEN;Cons. > 1.200.000 kW;;;23.310,00 €;19.813,50 €;18.648,00 €;16.783,20 €;1.864,80 €;14.918,40 €;3.729,60 €;9.324,00 €;9.324,00 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 0 - 1.000 kW;;;72,00 €;61,20 €;57,60 €;51,84 €;5,76 €;46,08 €;11,52 €;28,80 €;28,80 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 1.000 - 2.000 kW;;;87,00 €;73,95 €;69,60 €;62,64 €;6,96 €;55,68 €;13,92 €;34,80 €;34,80 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 2.000 - 5.000 kW;;;104,00 €;88,40 €;83,20 €;74,88 €;8,32 €;66,56 €;16,64 €;41,60 €;41,60 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 5.000 - 10.000 kW;;;137,00 €;116,45 €;109,60 €;98,64 €;10,96 €;87,68 €;21,92 €;54,80 €;54,80 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 10.000 - 20.000 kW;;;205,00 €;174,25 €;164,00 €;147,60 €;16,40 €;131,20 €;32,80 €;82,00 €;82,00 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 20.000 - 30.000 kW;;;315,00 €;267,75 €;252,00 €;226,80 €;25,20 €;201,60 €;50,40 €;126,00 €;126,00 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 30.000 - 40.000 kW;;;410,00 €;348,50 €;328,00 €;295,20 €;32,80 €;262,40 €;65,60 €;164,00 €;164,00 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 40.000 - 50.000 kW;;;515,00 €;437,75 €;412,00 €;370,80 €;41,20 €;329,60 €;82,40 €;206,00 €;206,00 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 50.000 - 70.000 kW;;;625,00 €;531,25 €;500,00 €;450,00 €;50,00 €;400,00 €;100,00 €;250,00 €;250,00 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 70.000 - 100.000 kW;;;856,00 €;727,60 €;684,80 €;616,32 €;68,48 €;547,84 €;136,96 €;342,40 €;342,40 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 100.000 - 150.000kW;;;1.003,00 €;852,55 €;802,40 €;722,16 €;80,24 €;641,92 €;160,48 €;401,20 €;401,20 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 150.000 - 200.000 kW;;;1.428,00 €;1.213,80 €;1.142,40 €;1.028,16 €;114,24 €;913,92 €;228,48 €;571,20 €;571,20 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 200.000 - 300.000 kW;;;1.995,00 €;1.695,75 €;1.596,00 €;1.436,40 €;159,60 €;1.276,80 €;319,20 €;798,00 €;798,00 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 300.000 - 400.000 kW;;;2.856,00 €;2.427,60 €;2.284,80 €;2.056,32 €;228,48 €;1.827,84 €;456,96 €;1.142,40 €;1.142,40 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 400.000 - 500.000 kW;;;3.749,00 €;3.186,65 €;2.999,20 €;2.699,28 €;299,92 €;2.399,36 €;599,84 €;1.499,60 €;1.499,60 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 500.000 - 700.000 kW;;;4.935,00 €;4.194,75 €;3.948,00 €;3.553,20 €;394,80 €;3.158,40 €;789,60 €;1.974,00 €;1.974,00 €
PLENITUDE;6.1TD;POWER GREEN;Cons. 700.000 - 1.200.000 kW;;;6.930,00 €;5.890,50 €;5.544,00 €;4.989,60 €;554,40 €;4.435,20 €;1.108,80 €;2.772,00 €;2.772,00 €
PLENITUDE;6.1TD;POWER GREEN;Cons. > 1.200.000 kW;;;12.075,00 €;10.263,75 €;9.660,00 €;8.694,00 €;966,00 €;7.728,00 €;1.932,00 €;4.830,00 €;4.830,00 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 0 - 1.000 kW;;;72,00 €;61,20 €;57,60 €;51,84 €;5,76 €;46,08 €;11,52 €;28,80 €;28,80 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 1.000 - 2.000 kW;;;87,00 €;73,95 €;69,60 €;62,64 €;6,96 €;55,68 €;13,92 €;34,80 €;34,80 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 2.000 - 5.000 kW;;;104,00 €;88,40 €;83,20 €;74,88 €;8,32 €;66,56 €;16,64 €;41,60 €;41,60 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 5.000 - 10.000 kW;;;137,00 €;116,45 €;109,60 €;98,64 €;10,96 €;87,68 €;21,92 €;54,80 €;54,80 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 10.000 - 20.000 kW;;;205,00 €;174,25 €;164,00 €;147,60 €;16,40 €;131,20 €;32,80 €;82,00 €;82,00 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 20.000 - 30.000 kW;;;315,00 €;267,75 €;252,00 €;226,80 €;25,20 €;201,60 €;50,40 €;126,00 €;126,00 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 30.000 - 40.000 kW;;;410,00 €;348,50 €;328,00 €;295,20 €;32,80 €;262,40 €;65,60 €;164,00 €;164,00 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 40.000 - 50.000 kW;;;515,00 €;437,75 €;412,00 €;370,80 €;41,20 €;329,60 €;82,40 €;206,00 €;206,00 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 50.000 - 70.000 kW;;;625,00 €;531,25 €;500,00 €;450,00 €;50,00 €;400,00 €;100,00 €;250,00 €;250,00 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 70.000 - 100.000 kW;;;856,00 €;727,60 €;684,80 €;616,32 €;68,48 €;547,84 €;136,96 €;342,40 €;342,40 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 100.000 - 150.000kW;;;1.003,00 €;852,55 €;802,40 €;722,16 €;80,24 €;641,92 €;160,48 €;401,20 €;401,20 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 150.000 - 200.000 kW;;;1.428,00 €;1.213,80 €;1.142,40 €;1.028,16 €;114,24 €;913,92 €;228,48 €;571,20 €;571,20 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 200.000 - 300.000 kW;;;1.995,00 €;1.695,75 €;1.596,00 €;1.436,40 €;159,60 €;1.276,80 €;319,20 €;798,00 €;798,00 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 300.000 - 400.000 kW;;;2.856,00 €;2.427,60 €;2.284,80 €;2.056,32 €;228,48 €;1.827,84 €;456,96 €;1.142,40 €;1.142,40 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 400.000 - 500.000 kW;;;3.749,00 €;3.186,65 €;2.999,20 €;2.699,28 €;299,92 €;2.399,36 €;599,84 €;1.499,60 €;1.499,60 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 500.000 - 700.000 kW;;;4.935,00 €;4.194,75 €;3.948,00 €;3.553,20 €;394,80 €;3.158,40 €;789,60 €;1.974,00 €;1.974,00 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. 700.000 - 1.200.000 kW;;;6.930,00 €;5.890,50 €;5.544,00 €;4.989,60 €;554,40 €;4.435,20 €;1.108,80 €;2.772,00 €;2.772,00 €
PLENITUDE;6.1TD;ENERGY GREEN;Cons. > 1.200.000 kW;;;12.075,00 €;10.263,75 €;9.660,00 €;8.694,00 €;966,00 €;7.728,00 €;1.932,00 €;4.830,00 €;4.830,00 €
PLENITUDE;2.0TD;BASSIC GREEN (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;2.0TD;BASSIC GREEN;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;3.0TD;Bassic GREEN (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;3.0TD;Bassic GREEN;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;3.0TD;Bassic custom GREEN 80;;;((CONSUMO/1000)*FEE*0,8);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;3.0TD;Bassic custom GREEN 100;;;((CONSUMO/1000)*FEE*1);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;3.0TD;Bassic (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;3.0TD;Bassic;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;3.0TD;Bassic custom 80;;;((CONSUMO/1000)*FEE*0,8);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;3.0TD;Bassic custom 100;;;((CONSUMO/1000)*FEE*1);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;6.1TD;Bassic GREEN (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;6.1TD;Bassic GREEN;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;6.1TD;Bassic custom GREEN 80;;;((CONSUMO/1000)*FEE*0,8);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;6.1TD;Bassic custom GREEN 100;;;((CONSUMO/1000)*FEE*1);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;6.1TD;Bassic (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;6.1TD;Bassic;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;6.1TD;Bassic custom 80;;;((CONSUMO/1000)*FEE*0,8);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;6.1TD;Bassic custom 100;;;((CONSUMO/1000)*FEE*1);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;3.0TD;Bassic 24M (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;3.0TD;Bassic 24M;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;6.1TD;Bassic 24M (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;6.1TD;Bassic 24M;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.1;POWER+;Cons. 0 - 1.000 kW;;;92,00 €;78,20 €;73,60 €;66,24 €;7,36 €;58,88 €;14,72 €;36,80 €;36,80 €
PLENITUDE;RL.1;POWER+;Cons. 1.000 - 2.000 kW;;;97,00 €;82,45 €;77,60 €;69,84 €;7,76 €;62,08 €;15,52 €;38,80 €;38,80 €
PLENITUDE;RL.1;POWER+;Cons. 2.000 - 5.000 kW;;;121,00 €;102,85 €;96,80 €;87,12 €;9,68 €;77,44 €;19,36 €;48,40 €;48,40 €
PLENITUDE;RL.2;POWER+;Cons. 5.000 - 10.000 kW;;;128,00 €;108,80 €;102,40 €;92,16 €;10,24 €;81,92 €;20,48 €;51,20 €;51,20 €
PLENITUDE;RL.2;POWER+;Cons. 10.000 - 15.000 kW;;;185,00 €;157,25 €;148,00 €;133,20 €;14,80 €;118,40 €;29,60 €;74,00 €;74,00 €
PLENITUDE;RL.3;POWER+;Cons. 15.000 - 30.000 kW;;;306,00 €;260,10 €;244,80 €;220,32 €;24,48 €;195,84 €;48,96 €;122,40 €;122,40 €
PLENITUDE;RL.3;POWER+;Cons 30.000 - 50.000 kW;;;451,00 €;383,35 €;360,80 €;324,72 €;36,08 €;288,64 €;72,16 €;180,40 €;180,40 €
PLENITUDE;RL.4;POWER+;Cons. 50.000 - 100.000 kW;;;751,00 €;638,35 €;600,80 €;540,72 €;60,08 €;480,64 €;120,16 €;300,40 €;300,40 €
PLENITUDE;RL.4;POWER+;Cons. 100.000 - 150.000 kW;;;1.016,00 €;863,60 €;812,80 €;731,52 €;81,28 €;650,24 €;162,56 €;406,40 €;406,40 €
PLENITUDE;RL.4;POWER+;Cons. 150.000 - 300.000 kW;;;1.594,00 €;1.354,90 €;1.275,20 €;1.147,68 €;127,52 €;1.020,16 €;255,04 €;637,60 €;637,60 €
PLENITUDE;RL.5;POWER+;Cons. 300.000 - 400.000 kW;;;2.484,00 €;2.111,40 €;1.987,20 €;1.788,48 €;198,72 €;1.589,76 €;397,44 €;993,60 €;993,60 €
PLENITUDE;RL.5;POWER+;Cons. 400.000 - 500.000 kW;;;3.350,00 €;2.847,50 €;2.680,00 €;2.412,00 €;268,00 €;2.144,00 €;536,00 €;1.340,00 €;1.340,00 €
PLENITUDE;RL.5;POWER+;Cons. 500.000 - 600.000 kW;;;4.043,00 €;3.436,55 €;3.234,40 €;2.910,96 €;323,44 €;2.587,52 €;646,88 €;1.617,20 €;1.617,20 €
PLENITUDE;RL.5;POWER+;Cons. 600.000 - 800.000 kW;;;4.967,00 €;4.221,95 €;3.973,60 €;3.576,24 €;397,36 €;3.178,88 €;794,72 €;1.986,80 €;1.986,80 €
PLENITUDE;RL.5;POWER+;Cons. 800.000 - 1.500.000 kW;;;6.353,00 €;5.400,05 €;5.082,40 €;4.574,16 €;508,24 €;4.065,92 €;1.016,48 €;2.541,20 €;2.541,20 €
PLENITUDE;RL.1;ENERGY+;Cons. 0 - 1.000 kW;;;92,00 €;78,20 €;73,60 €;66,24 €;7,36 €;58,88 €;14,72 €;36,80 €;36,80 €
PLENITUDE;RL.1;ENERGY+;Cons. 1.000 - 2.000 kW;;;97,00 €;82,45 €;77,60 €;69,84 €;7,76 €;62,08 €;15,52 €;38,80 €;38,80 €
PLENITUDE;RL.1;ENERGY+;Cons. 2.000 - 5.000 kW;;;121,00 €;102,85 €;96,80 €;87,12 €;9,68 €;77,44 €;19,36 €;48,40 €;48,40 €
PLENITUDE;RL.2;ENERGY+;Cons. 5.000 - 10.000 kW;;;128,00 €;108,80 €;102,40 €;92,16 €;10,24 €;81,92 €;20,48 €;51,20 €;51,20 €
PLENITUDE;RL.2;ENERGY+;Cons. 10.000 - 15.000 kW;;;185,00 €;157,25 €;148,00 €;133,20 €;14,80 €;118,40 €;29,60 €;74,00 €;74,00 €
PLENITUDE;RL.3;ENERGY+;Cons. 15.000 - 30.000 kW;;;306,00 €;260,10 €;244,80 €;220,32 €;24,48 €;195,84 €;48,96 €;122,40 €;122,40 €
PLENITUDE;RL.3;ENERGY+;Cons 30.000 - 50.000 kW;;;451,00 €;383,35 €;360,80 €;324,72 €;36,08 €;288,64 €;72,16 €;180,40 €;180,40 €
PLENITUDE;RL.4;ENERGY+;Cons. 50.000 - 100.000 kW;;;751,00 €;638,35 €;600,80 €;540,72 €;60,08 €;480,64 €;120,16 €;300,40 €;300,40 €
PLENITUDE;RL.4;ENERGY+;Cons. 100.000 - 150.000 kW;;;1.016,00 €;863,60 €;812,80 €;731,52 €;81,28 €;650,24 €;162,56 €;406,40 €;406,40 €
PLENITUDE;RL.4;ENERGY+;Cons. 150.000 - 300.000 kW;;;1.594,00 €;1.354,90 €;1.275,20 €;1.147,68 €;127,52 €;1.020,16 €;255,04 €;637,60 €;637,60 €
PLENITUDE;RL.5;ENERGY+;Cons. 300.000 - 400.000 kW;;;2.484,00 €;2.111,40 €;1.987,20 €;1.788,48 €;198,72 €;1.589,76 €;397,44 €;993,60 €;993,60 €
PLENITUDE;RL.5;ENERGY+;Cons. 400.000 - 500.000 kW;;;3.350,00 €;2.847,50 €;2.680,00 €;2.412,00 €;268,00 €;2.144,00 €;536,00 €;1.340,00 €;1.340,00 €
PLENITUDE;RL.5;ENERGY+;Cons. 500.000 - 600.000 kW;;;4.043,00 €;3.436,55 €;3.234,40 €;2.910,96 €;323,44 €;2.587,52 €;646,88 €;1.617,20 €;1.617,20 €
PLENITUDE;RL.5;ENERGY+;Cons. 600.000 - 800.000 kW;;;4.967,00 €;4.221,95 €;3.973,60 €;3.576,24 €;397,36 €;3.178,88 €;794,72 €;1.986,80 €;1.986,80 €
PLENITUDE;RL.5;ENERGY+;Cons. 800.000 - 1.500.000 kW;;;6.353,00 €;5.400,05 €;5.082,40 €;4.574,16 €;508,24 €;4.065,92 €;1.016,48 €;2.541,20 €;2.541,20 €
PLENITUDE;RL.1;POWER;Cons. 0 - 1.000 kW;;;32,00 €;27,20 €;25,60 €;23,04 €;2,56 €;20,48 €;5,12 €;12,80 €;12,80 €
PLENITUDE;RL.1;POWER;Cons. 1.000 - 2.000 kW;;;47,00 €;39,95 €;37,60 €;33,84 €;3,76 €;30,08 €;7,52 €;18,80 €;18,80 €
PLENITUDE;RL.1;POWER;Cons. 2.000 - 5.000 kW;;;53,00 €;45,05 €;42,40 €;38,16 €;4,24 €;33,92 €;8,48 €;21,20 €;21,20 €
PLENITUDE;RL.2;POWER;Cons. 5.000 - 10.000 kW;;;63,00 €;53,55 €;50,40 €;45,36 €;5,04 €;40,32 €;10,08 €;25,20 €;25,20 €
PLENITUDE;RL.2;POWER;Cons. 10.000 - 15.000 kW;;;84,00 €;71,40 €;67,20 €;60,48 €;6,72 €;53,76 €;13,44 €;33,60 €;33,60 €
PLENITUDE;RL.3;POWER;Cons. 15.000 - 30.000 kW;;;116,00 €;98,60 €;92,80 €;83,52 €;9,28 €;74,24 €;18,56 €;46,40 €;46,40 €
PLENITUDE;RL.3;POWER;Cons 30.000 - 50.000 kW;;;210,00 €;178,50 €;168,00 €;151,20 €;16,80 €;134,40 €;33,60 €;84,00 €;84,00 €
PLENITUDE;RL.4;POWER;Cons. 50.000 - 100.000 kW;;;368,00 €;312,80 €;294,40 €;264,96 €;29,44 €;235,52 €;58,88 €;147,20 €;147,20 €
PLENITUDE;RL.4;POWER;Cons. 100.000 - 150.000 kW;;;483,00 €;410,55 €;386,40 €;347,76 €;38,64 €;309,12 €;77,28 €;193,20 €;193,20 €
PLENITUDE;RL.4;POWER;Cons. 150.000 - 300.000 kW;;;756,00 €;642,60 €;604,80 €;544,32 €;60,48 €;483,84 €;120,96 €;302,40 €;302,40 €
PLENITUDE;RL.5;POWER;Cons. 300.000 - 400.000 kW;;;1.260,00 €;1.071,00 €;1.008,00 €;907,20 €;100,80 €;806,40 €;201,60 €;504,00 €;504,00 €
PLENITUDE;RL.5;POWER;Cons. 400.000 - 500.000 kW;;;1.628,00 €;1.383,80 €;1.302,40 €;1.172,16 €;130,24 €;1.041,92 €;260,48 €;651,20 €;651,20 €
PLENITUDE;RL.5;POWER;Cons. 500.000 - 600.000 kW;;;1.995,00 €;1.695,75 €;1.596,00 €;1.436,40 €;159,60 €;1.276,80 €;319,20 €;798,00 €;798,00 €
PLENITUDE;RL.5;POWER;Cons. 600.000 - 800.000 kW;;;2.415,00 €;2.052,75 €;1.932,00 €;1.738,80 €;193,20 €;1.545,60 €;386,40 €;966,00 €;966,00 €
PLENITUDE;RL.5;POWER;Cons. 800.000 - 1.500.000 kW;;;3.255,00 €;2.766,75 €;2.604,00 €;2.343,60 €;260,40 €;2.083,20 €;520,80 €;1.302,00 €;1.302,00 €
PLENITUDE;RL.1;ENERGY;Cons. 0 - 1.000 kW;;;32,00 €;27,20 €;25,60 €;23,04 €;2,56 €;20,48 €;5,12 €;12,80 €;12,80 €
PLENITUDE;RL.1;ENERGY;Cons. 1.000 - 2.000 kW;;;47,00 €;39,95 €;37,60 €;33,84 €;3,76 €;30,08 €;7,52 €;18,80 €;18,80 €
PLENITUDE;RL.1;ENERGY;Cons. 2.000 - 5.000 kW;;;53,00 €;45,05 €;42,40 €;38,16 €;4,24 €;33,92 €;8,48 €;21,20 €;21,20 €
PLENITUDE;RL.2;ENERGY;Cons. 5.000 - 10.000 kW;;;63,00 €;53,55 €;50,40 €;45,36 €;5,04 €;40,32 €;10,08 €;25,20 €;25,20 €
PLENITUDE;RL.2;ENERGY;Cons. 10.000 - 15.000 kW;;;84,00 €;71,40 €;67,20 €;60,48 €;6,72 €;53,76 €;13,44 €;33,60 €;33,60 €
PLENITUDE;RL.3;ENERGY;Cons. 15.000 - 30.000 kW;;;116,00 €;98,60 €;92,80 €;83,52 €;9,28 €;74,24 €;18,56 €;46,40 €;46,40 €
PLENITUDE;RL.3;ENERGY;Cons 30.000 - 50.000 kW;;;210,00 €;178,50 €;168,00 €;151,20 €;16,80 €;134,40 €;33,60 €;84,00 €;84,00 €
PLENITUDE;RL.4;ENERGY;Cons. 50.000 - 100.000 kW;;;368,00 €;312,80 €;294,40 €;264,96 €;29,44 €;235,52 €;58,88 €;147,20 €;147,20 €
PLENITUDE;RL.4;ENERGY;Cons. 100.000 - 150.000 kW;;;483,00 €;410,55 €;386,40 €;347,76 €;38,64 €;309,12 €;77,28 €;193,20 €;193,20 €
PLENITUDE;RL.4;ENERGY;Cons. 150.000 - 300.000 kW;;;756,00 €;642,60 €;604,80 €;544,32 €;60,48 €;483,84 €;120,96 €;302,40 €;302,40 €
PLENITUDE;RL.5;ENERGY;Cons. 300.000 - 400.000 kW;;;1.260,00 €;1.071,00 €;1.008,00 €;907,20 €;100,80 €;806,40 €;201,60 €;504,00 €;504,00 €
PLENITUDE;RL.5;ENERGY;Cons. 400.000 - 500.000 kW;;;1.628,00 €;1.383,80 €;1.302,40 €;1.172,16 €;130,24 €;1.041,92 €;260,48 €;651,20 €;651,20 €
PLENITUDE;RL.5;ENERGY;Cons. 500.000 - 600.000 kW;;;1.995,00 €;1.695,75 €;1.596,00 €;1.436,40 €;159,60 €;1.276,80 €;319,20 €;798,00 €;798,00 €
PLENITUDE;RL.5;ENERGY;Cons. 600.000 - 800.000 kW;;;2.415,00 €;2.052,75 €;1.932,00 €;1.738,80 €;193,20 €;1.545,60 €;386,40 €;966,00 €;966,00 €
PLENITUDE;RL.5;ENERGY;Cons. 800.000 - 1.500.000 kW;;;3.255,00 €;2.766,75 €;2.604,00 €;2.343,60 €;260,40 €;2.083,20 €;520,80 €;1.302,00 €;1.302,00 €
PLENITUDE;RL.1;Bassic GREEN (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.2;Bassic GREEN (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.3;Bassic GREEN (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.4;Bassic GREEN (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.5;Bassic GREEN (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.1;Bassic (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.2;Bassic (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.3;Bassic (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.4;Bassic (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.5;Bassic (RENOVACION);;;((CONSUMO/1000)*FEE*0,5);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.1;Bassic GREEN;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.2;Bassic GREEN;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.3;Bassic GREEN;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.4;Bassic GREEN;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.5;Bassic GREEN;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.1;Bassic;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.2;Bassic;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.3;Bassic;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.4;Bassic;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;RL.5;Bassic;;;((CONSUMO/1000)*FEE*0,7);;85%;80%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
PLENITUDE;LUZ;;;LUZ EXPRES 24 PYME;;15,00 €;12,75 €;12,00 €;10,80 €;1,20 €;9,60 €;2,40 €;6,00 €;6,00 €
PLENITUDE;LUZ;;;LUZ EXPRES PLUS PYME;;30,00 €;25,50 €;24,00 €;21,60 €;2,40 €;19,20 €;4,80 €;12,00 €;12,00 €
PLENITUDE;LUZ;;;LUZ PREMIUM PYME;;75,00 €;63,75 €;60,00 €;54,00 €;6,00 €;48,00 €;12,00 €;30,00 €;30,00 €
